State,CMS Certification Number (CCN)*,Provider Name,Address,City,Zip,Phone,Type of Ownership,Offers Nursing Care Services,Offers Physical Therapy Services,Offers Occupational Therapy Services,Offers Speech Pathology Services,Offers Medical Social Services,Offers Home Health Aide Services,Date Certified,Footnote
AL,17079,LAMAR HOME CARE INC,"131 1ST AVENUE NW, SUITE B",VERNON,35592,2056956736,Proprietary,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,12/21/90, 
AL,17080,DCH HOME HEALTH CARE AGENCY,1401 GREENSBORO AVENUE,TUSCALOOSA,35401,2057597010,Private,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,5/2/91, 
AL,17082,CV HOME HEALTH OF BIBB COUNTY,142 PIERSON AVENUE,CENTREVILLE,35042,2059263211,Proprietary,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,11/7/91, 
AL,17084,GENTIVA HOME HEALTH SERVICES,200 CENTRAL PARK PLACE,SELMA,36701,3348726637,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,11/21/91, 
AL,17085,COOSA VALLEY HOMECARE,315 WEST HICKORY STREET,SYLACAUGA,35150,2562080087,Proprietary,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,12/5/91, 
AL,17086,ALABAMA HOMECARE,319A MCWILLIAMS AVENUE,CAMDEN,36726,3346829050,Proprietary,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,1/9/92, 
AL,17088,FAYETTE MEDICAL CENTER HOMECARE,"102 2ND AVENUE, SE",FAYETTE,35555,2059325961,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,12/18/91, 
AL,17115,GADSDEN REGIONAL HOME HEALTH,82 INDUSTRIAL BOULEVARD,ATTALLA,35954,2565382273,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,7/27/93, 
AL,17089,CULLMAN REGIONAL MEDICAL CENTER HOME CARE SERVICES,"1912 ALABAMA HIGHWAY 157, 2ND FLOOR",CULLMAN,35058,2567372831,Other,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,6/11/92, 
AL,17090,GENTIVA HEALTH SERVICES,"12731 HIGHWAY 17, SUITE 3",GILBERTOWN,36908,2518432808,Proprietary,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,6/10/92, 
AL,17091,HALE COUNTY HOSPITAL HOME HEALTH,506 GREENE STREET,GREENSBORO,36744,3346243066,State/County,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,6/18/92, 
AL,17092,MEDICAL CENTER HOME HEALTH,241 ROBERT K WILSON DRIVE,CARROLLTON,35447,2053678111,Other,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,7/1/92, 
AL,17093,DEKALB REGIONAL HOME HEALTH,"1706 GLENN BOULEVARD, SUITE 3",FORT PAYNE,35968,2565242411,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,7/30/92, 
AL,17307,GENTIVA HEALTH SERVICES,"5009 RIVER CHASE DRIVE, BLDG 100, SUITE D",PHENIX CITY,36867,3342976900,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,5/4/82, 
AL,17305,AMEDISYS HOME HEALTH OF ANNISTON,"171 TOWN CENTER DR, SUITE MPS-4",ANNISTON,36205,2568359099,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,9/20/79, 
AL,17094,CHEROKEE HOME HEALTH,"704 CHEROKEE PLAZA, SUITE 9",CENTRE,35960,2569271144,Proprietary,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,8/13/92, 
AL,17096,TROY REGIONAL MEDICAL CENTER HOME HEALTH,1330 HIGHWAY 231 SOUTH,TROY,36081,3346705257,Local,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,10/27/92, 
AL,17095,ATHENS-LIMESTONE HOMECARE,"725 WEST MARKET STREET, SUITE A",ATHENS,35611,2562339533,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,8/12/92, 
AL,17097,"CLAY COUNTY HOSPITAL HOME CARE, LLC",83825 HIGHWAY 9,ASHLAND,36251,2563540077,Proprietary,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,10/27/92, 
AL,17100,MARION REGIONAL HOMECARE,"234 1ST AVENUE SW, SUITE 2",HAMILTON,35570,2059210391,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10/29/92, 
AL,17101,HEALTH NOW HOME HEALTH,751 DERBY DRIVE,YORK,36925,2053925263,Proprietary,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,12/9/92, 
AL,17134,LHC HOMECARE OF SOUTH ALABAMA,700 BRANTLEY STREET,OPP,36467,3344932087,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6/14/94, 
AL,17102,ALABAMA HOMECARE,"607 WILSON AVENUE, SUITE 3",EUTAW,35462,2053723399,Proprietary,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,12/17/92, 
AL,17103,BRYAN W. WHITFIELD MEMORIAL HOSPITAL HOME HEALTH,HWY 80 E,DEMOPOLIS,36732,3342890701,Combination GOVT & Voluntary,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,12/23/92, 
AL,17104,HIGHLANDS HOME HEALTH,309 PARKS AVENUE,SCOTTSBORO,35768,2562594840,Private,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,1/13/93, 
AL,17106,EVERGREEN HOME CARE,308 SOUTH MAIN STREET,EVERGREEN,36401,2515786800,Proprietary,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,1/12/93, 
AL,17300,AMEDISYS HOME HEALTH OF TUSCALOOSA,"1300  MCFARLAND BOULEVARD NORTHEAST, SUITE 320",TUSCALOOSA,35406,2057520606,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,9/17/76, 
AL,17174,ULTRA CARE OF ETOWAH COUNTY,"100 MEDICAL CENTER DRIVE, SUITE 306",GADSDEN,35903,2564594971,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3/7/13, 
AL,17107,SUNCREST HOME HEALTH,222 7TH STREET SOUTH,CLANTON,35045,2052804663,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,5/24/93, 
AR,47174,CARE IV HOME HEALTH,"100 RIDGEWAY, SUITE 3",HOT SPRINGS,71901,5016235656,Proprietary,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,9/6/06, 
AR,47871,STONE COUNTY HEALTH UNIT,204 WHITFIELD STREET,MOUNTAIN VIEW,72560,8702692598,State/County,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,6/5/69, 
AR,47873,CLEVELAND COUNTY HEALTH UNIT,409 EAST MAGNOLIA STREET,RISON,71665,8703256132,State/County,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,7/8/71, 
AR,47874,CROSS COUNTY HEALTH UNIT,704 CANAL STREET,WYNNE,72396,8702384349,State/County,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,5/10/72, 
AR,47875,SEVIER COUNTY HEALTH UNIT,304 NORTH FOURTH STREET,DE QUEEN,71832,8706422535,State/County,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,7/1/72, 
AR,47876,LITTLE RIVER COUNTY HEALTH UNIT,150 KELLER,ASHDOWN,71822,8708983141,State/County,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,4/3/74, 
AR,47877,CALHOUN COUNTY HEALTH UNIT,1119 PRESTRESS DRIVE,HAMPTON,71744,8707982808,State/County,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,5/22/74, 
AR,47878,CLAY COUNTY HEALTH UNIT,1009 SOUTH GARFIELD,PIGGOTT,72454,8705985566,State/County,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,4/22/74, 
AR,47880,YELL COUNTY HEALTH UNIT DANVILLE,1309 EAST EIGHTH STREET,DANVILLE,72833,4794957615,State/County,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,5/13/86, 
AR,47883,ARKANSAS COUNTY HEALTH UNIT,1616 SOUTH MADISON,DE WITT,72042,8709462662,State/County,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,3/31/87, 
AR,47884,LOGAN COUNTY HEALTH UNIT BOONEVILLE,721 WEST 1ST STREET,BOONEVILLE,72927,4796754370,State/County,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,4/29/87, 
AR,47886,ASHLEY COUNTY HEALTH UNIT,117 PINE STREET,CROSSETT,71635,8703644035,State/County,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,6/9/87, 
AR,47887,DESHA COUNTY HEALTH UNIT,751 HIGHWAY 65 SOUTH,DUMAS,71639,8702752580,State/County,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,6/12/87, 
AR,47888,PULASKI COUNTY HEALTH UNIT,"3600 CANTRELL ROAD, SUITE 203",LITTLE ROCK,72202,5012803234,State/County,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,5/3/82, 
AR,47889,MISSISSIPPI COUNTY HEALTH UNIT OSCEOLA,720 WEST LEE STREET,OSCEOLA,72370,8705632521,State/County,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,8/2/95, 
AR,47097,BAPTIST HEALTH HOME HEALTH - HEBER SPRINGS,1709 WEST MAIN,HEBER SPRINGS,72543,5012060025,Private,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,8/25/87, 
AR,47088,INTREPID USA HEALTHCARE SERVICES,"109 9TH STREET, BUILDING 1",MC CRORY,72101,8707315441,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4/26/84, 
AR,47099,PETIT JEAN HOME HEALTH,#4 HOSPITAL DRIVE,MORRILTON,72110,5013546262,Religious Affiliations,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,8/27/87, 
AR,47090,BAPTIST HEALTH HOME HEALTH-LR,"11900 COLONEL GLENN ROAD, SUITE 2000",LITTLE ROCK,72210,5012027480,Religious Affiliations,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6/19/84, 
AR,47093,JEFFERSON HOMECARE,3905 SOUTH HAZEL STREET,PINE BLUFF,71603,8705343420,Proprietary,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,12/27/84, 
AR,47000,AR DEPT OF HEALTH-SECTION OF I,5800 WEST TENTH SUITE 300,LITTLE ROCK,72204,5016612614,State/County,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,7/1/66, 
AR,47001,VISITING NURSE ASSOCIATION OF ARKANSAS,2 ST VINCENT CIRCLE,LITTLE ROCK,72205,5016644933,Religious Affiliations,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,7/1/66, 
AR,47004,AR METH MED CTR HH,900 WEST KINGSHIGHWAY,PARAGOULD,72451,8702397152,Private,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,8/1/70, 
AR,47006,CHI ST VINCENT HOT SPRINGS HEALTH AT HOME,220 MCAULEY COURT,HOT SPRINGS NATIONAL,71913,5013186800,Religious Affiliations,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,7/26/76, 
AR,47008,SOUTHEAST ARKANSAS HOME HEALTH AGENCY,901 SOUTH THIRD STREET,MCGEHEE,71654,8702223806,Proprietary,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,6/15/77, 
AR,47009,SPARKS REGIONAL MEDICAL CENTER HOME HEALTH,1001 TOWSON AVENUE,FORT SMITH,72901,4794415850,Proprietary,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,10/25/78, 
AR,47010,AMEDISYS HOME HEALTH CARE OF ARKANSAS,"2700 BRYAN ROAD, SUITE A",VAN BUREN,72956,4794744892,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6/10/78, 
AR,47011,MERCY HOME HEALTH,3300 SOUTH 70TH,FORT SMITH,72903,4794845511,Religious Affiliations,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,12/14/78, 
AR,47016,BAXTER REGIONAL MEDICAL CENTER HOME HEALTH,701 BURNETT DRIVE,MOUNTAIN HOME,72653,8705081790,Other,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10/18/79, 
AR,47020,NORTHWEST HOME HEALTH,"2921 OLD MISSOURI ROAD, SUITE 1 & 2",SPRINGDALE,72764,4797511601,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,7/1/80, 
AR,47021,SOUTH ARKANSAS HOME CARE,431 WEST OAK,EL DORADO,71730,8708632250,Proprietary,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,7/29/80, 
AR,47024,SPRING RIVER HOME HEALTH AGENCY,121 SOUTH PICKREN,SALEM,72576,8708952627,Private,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,4/16/81, 
AR,47025,DOCTORS HOME CARE,726 CALIFORNIA AVENUE SW,CAMDEN,71701,8708361301,Private,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,7/23/81, 
AR,47028,ELITE HOME HEALTH,"1152 N RODNEY PARHAM ROAD, SUITE 1",LITTLE ROCK,72212,5012233333,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,11/19/81, 
AR,47029,GENTIVA HEALTH SERVICES,"10825 FINANCIAL CENTRE PARKWAY, SUITE 210",LITTLE ROCK,72211,5012238310,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10/22/81, 
AR,47096,JOHN ED CHAMBERS MEMORIAL INC HHA,HIGHWAY 10 AT DETROIT STREET,DANVILLE,72833,4794956262,Private,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2/10/87, 
AR,47030,AREA AGENCY ON AGING OF SE AR JEFFERSON COUNTY,"200 EAST 11TH STREET, SUITE K",PINE BLUFF,71611,8705436300,Private,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,1/5/82, 
AR,47031,PIGGOTT COMMUNITY HOSPITAL HHA,1206 GORDON DUCKWORTH DRIVE,PIGGOTT,72454,8705983133,Other,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,12/30/81, 
AR,47032,ARKANSAS HOME HEALTH PROVIDERS-II,1808 WEST MAIN STREET,RUSSELLVILLE,72801,4799682841,Proprietary,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,12/9/81, 
AR,47033,ST BERNARDS HOME CARE,1726 MARIE CIRCLE,JONESBORO,72401,8709728816,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1/27/82, 
AR,47034,"VISITING NURSES AGENCY OF WESTERN ARKANSAS, INC",524 GARRISON AVENUE,FORT SMITH,72902,4797835550,Other,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,1/19/82, 
AR,47035,WHITE COUNTY MEDICAL CENTER - SOUTH HOME HEALTH,3109 EAST MOORE AVENUE,SEARCY,72143,5013804702,Other,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,12/18/81, 
AR,47038,GENTIVA HEALTH SERVICES,3321 SOUTH 74TH STREET SUITE B,FORT SMITH,72903,4794520424,Proprietary,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,2/16/82, 
AR,47043,HOME HEALTH & HOSPICE SERV OF SALINE MEM HOSPITAL,23157 INTERSTATE 30,BRYANT,72022,5013150136,Other,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2/19/82, 
AR,47044,EXTENDED FAMILY ENTERPRISES,2710 PHILLIPS DRIVE,JONESBORO,72401,8709327463,Proprietary,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,3/25/82, 
AR,47046,NORTH ARKANSAS HOMECARE,54 GRASSE STREET,CALICO ROCK,72519,8702973738,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3/18/82, 
AR,47048,CROSSRIDGE COMM HOSPITAL HOME HEALTH,732 EAST ELDRIDGE AVENUE,WYNNE,72396,8702081140,Religious Affiliations,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,5/4/82, 
AR,47052,HARRIS HOME HEALTH,1301 MCLAIN STREET,NEWPORT,72112,8705230390,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,8/3/82, 
AR,47056,AMEDISYS HOME HEALTH,307 WEST STILLWELL AVENUE,DE QUEEN,71832,8706424214,Proprietary,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,11/17/82, 
AR,47057,AMEDISYS HOME HEALTH OF SEARCY,404 LLAMA DRIVE,SEARCY,72143,5012682292,Proprietary,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,10/5/82, 
AR,47070,INTREPID USA HEALTHCARE SERVICES,"300 SOUTH RODNEY PARHAM, SUITE 14",LITTLE ROCK,72205,5012270689,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3/1/83, 
AR,47080,AMEDISYS HOME HEALTH,2236 HARRISON STREET,BATESVILLE,72501,8707931483,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10/6/83, 
AR,47081,MAGNOLIA HOSPITAL HHA,833 NORTH WASHINGTON,MAGNOLIA,71753,8702353221,Local,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,1/24/84, 
AR,47082,DREW MEMORIAL HOSPITAL HOME HEALTH AGENCY,821 HWY 278 E,MONTICELLO,71655,8703671154,Other,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3/13/84, 
AR,47083,CONWAY REGIONAL HOMECARE SVCS,2134 ROBINSON,CONWAY,72034,5013299377,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3/6/84, 
AR,47087,HHA OF N AR REGIONAL MED CTR,620 NORTH MAIN STREET,HARRISON,72601,8704144100,Private,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,3/16/84, 
AR,47100,DEWITT HOSPITAL HOME HEALTH AGENCY,"1626 SOUTH MADISON STREET, SUITE A",DE WITT,72042,8709462301,Private,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,10/28/87, 
AR,47102,WASHINGTON REG MED CTR HH,88 COLT SQUARE,FAYETTEVILLE,72703,4797131840,Private,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2/11/88, 
AR,47103,BAPTIST HEALTH HOME HEALTH NETWORK-HOT SPRINGS COU,1001 SCHNEIDER DRIVE,MALVERN,72104,5013374663,Religious Affiliations,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,4/1/88, 
AR,47104,CHICOT MEMORIAL MEDICAL CENTER HOME HEALTH AGENC,2729 HIGHWAY 65 AND 82 SOUTH,LAKE VILLAGE,71653,8702655351,Other,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,7/6/88, 
AR,47105,GENTIVA HEALTH SERVICES,"4328 CENTRAL AVENUE, SUITE E",HOT SPRINGS,71913,5015255888,Proprietary,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,10/12/88, 
AR,47108,AMEDISYS HOME HEALTH OF MOUNTAIN VIEW,609 SYLAMORE AVENUE,MOUNTAIN VIEW,72560,8702692993,Proprietary,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,7/20/89, 
AR,47109,ACMC FAMILY HOME HEALTH,211 PINE STREET,CROSSETT,71635,8703645555,Other,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,8/14/89, 
AR,47110,MERCY HOME HEALTH,"804 WEST FREEMAN, SUITE 4",BERRYVILLE,72616,8704235255,Religious Affiliations,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,9/25/89, 
AR,47112,REGIONAL HOME CARE HELENA,119 HICKORY HILL,HELENA,72342,8708163500,Proprietary,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,11/9/89, 
AR,47114,JORDAN HEALTH SERVICES,"4100 JEFFERSON AVENUE, SUITE A",TEXARKANA,71854,8707720958,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1/16/90, 
AR,47115,NORTH ARKANSAS HOMECARE,111 NORTH MAIN STREET,SALEM,72576,8708952273,Proprietary,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,3/5/90, 
AR,47116,HOME HEALTH PROFESSIONALS INC,509 HUTSON STREET,BLYTHEVILLE,72316,8707621825,Proprietary,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,3/28/90, 
AR,47117,NORTH METRO MEDICAL CENTER HOME HEALTH AGENCY,1400 BRADEN STREET,JACKSONVILLE,72076,5019826115,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3/29/90, 
AR,47118,APPROVE HOME MEDICAL SERVICES,2000 EAST HARRISON ST SUITE E,BATESVILLE,72501,8008228232,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4/4/90, 
AR,47122,CRITTENDEN REG  HOSPITAL HOME HEALTH W MEMPHIS,200 TYLER CMH PAVILLION  STE 1,WEST MEMPHIS,72301,8707327777,Other,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,8/7/90, 
AR,47127,DELTA MEMORIAL HOSPITAL HHA,811 HIGHWAY 65 SOUTH,DUMAS,71639,8703824045,Other,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,4/8/91, 
AR,47128,NORTHEAST ARKANSAS HOMECARE,"3105 NORTH WASHINGTON STREET, SUITE 7",FORREST CITY,72335,8702610188,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,7/1/91, 
AR,47133,WEST ARKANSAS HOME CARE,"1201 SOUTH MENA STREET, SUITE 2",MENA,71953,4793941812,Proprietary,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,9/3/91, 
AR,47134,ELITE HOME HEALTH,"146 PASSION PLAY ROAD, SUITE C",EUREKA SPRINGS,72632,4792535554,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1/22/92, 
AR,47135,HOME HEALTH PROFESSIONALS & HOSPICE,2222 SPENCE CIRCLE,JONESBORO,72401,8709327630,Proprietary,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,5/11/92, 
AR,47138,SOUTHWEST ARKANSAS HOMECARE,"132 MEDICAL CIRCLE, SUITE 400",NASHVILLE,71852,8708458206,Proprietary,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,10/8/92, 
AR,47139,LITTLE RIVER MEMORIAL HOSPITAL HOME HEALTH,450 WEST LOCKE STREET,ASHDOWN,71822,8708984120,State/County,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,12/29/92, 
AR,47140,BRADLEY CO MEDICAL CTR HH,204 BRAGG STREET,WARREN,71671,8702263790,Other,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,1/20/93, 
AR,47145,CRITTENDEN REGIONAL HOSPITAL HOME HEALTH-MARKED TR,107 NATHAN STREET,MARKED TREE,72365,8703584018,Other,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6/14/93, 
AR,47147,ARKANSAS HOME HEALTH PROVIDERS-I,"1900 MALVERN AVENUE, SUITE 205",HOT SPRINGS,71901,5013210708,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,7/27/93, 
AR,47148,FIVE RIVERS MEDICAL CENTER HOME HEALTH,304 WEST MARR STREET,POCAHONTAS,72455,8708926070,Other,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,8/18/93, 
AR,47149,MERCY HOME HEALTH,"1200 WEST WALNUT STREET, SUITE 1800",ROGERS,72756,4799362978,Religious Affiliations,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,8/18/93, 
AR,47151,ELITE HOME HEALTH,"1335 AIRPORT ROAD, SUITES H & J",HOT SPRINGS,71913,5016270540,Proprietary,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,12/10/93, 
AR,47153,JOHNSON REGIONAL HOME CARE,401 SOUTH ROGERS STREET,CLARKSVILLE,72830,4797545448,Private,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,1/21/94, 
AR,47156,VISITING NURSES AGENCY,333 SOUTH FIRST STREET,PARIS,72855,4799636868,Other,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,7/1/95, 
AR,47157,VISITING NURSES AGENCY,1579 CLYDE HAWKINS DRIVE,WALDRON,72958,4796374795,Other,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,7/1/95, 
AR,47158,"VISITING NURSES AGENCY OF WESTERN ARKANSAS, INC","257 AIRPORT ROAD, SUITE D",OZARK,72949,4796674870,Other,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,7/1/95, 
AR,47162,VISITING NURSES AGENCY,600 SEVENTH STREET,MENA,71953,4793945458,Proprietary,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,7/1/95, 
AR,47167,OZARK HEALTH HOME CARE,247 QUALITY DRIVE,CLINTON,72031,5017457004,Other,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,7/24/98, 
AR,47168,INTEGRITY HOME HEALTH,3809 EAST 9TH STREET - SUITE 12,TEXARKANA,71854,8707734900,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,9/6/01, 
AR,47169,LIFELINE HOMECARE,300 NORTH CLIFTON STREET,FORDYCE,71742,8703522603,Proprietary,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,11/18/02, 
AR,47170,ALLIANCE HOME HEALTH CARE OF WASHINGTON COUNTY,"540 E APPLEBY DRIVE, SUITE 102",FAYETTEVILLE,72703,4794426363,Private,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3/5/03, 
AR,47171,MERCY HOME HEALTH,880 WEST MAIN STREET,BOONEVILLE,72927,4796754214,State/County,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,7/3/03, 
AR,47172,ALLIANCE HOME HEALTH CARE OF BENTON COUNTY,"540 E APPLEBY ROAD, SUITE 103",FAYETTEVILLE,72703,4796362611,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,8/6/03, 
AR,47173,CARE IV HOME HEALTH,1008 WEST MAIN STREET,RUSSELLVILLE,72801,4799640072,Proprietary,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,9/8/06, 
AR,47870,IZARD COUNTY HEALTH UNIT,149 HALEY STREET,MELBOURNE,72556,8703684966,State/County,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,7/10/68, 
AR,47175,"COMMUNITY HOME HEALTH CARE OF AR, INC",2852C HIGHWAY 62-412,HIGHLAND,72542,8708562671,Proprietary,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,11/17/06, 
AR,47176,HOME BOUND MEDICAL,358 HIGHWAY 5 NORTH,MOUNTAIN HOME,72653,8704252446,Proprietary,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,7/28/10, 
AR,47177,DE QUEEN MEDICAL CENTER HOME HEALTH,1007 NORTH 14TH STREET,DE QUEEN,71832,8705840277,Proprietary,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,9/22/11, 
AR,47178,CARE IV HOME HEALTH,1023 RUSHING CIRCLE,LITTLE ROCK,72204,5016862400,Proprietary,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,10/31/13, 
AR,47306,AAA SOUTHEAST AR DREW CO,110 EAST GAINS,MONTICELLO,71657,8703679873,Private,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,1/7/82, 
AR,47803,BOONE COUNTY HEALTH UNIT,1622 CAMPUS DRIVE,HARRISON,72601,8707436001,State/County,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,7/1/66, 
AR,47805,CARROLL COUNTY HEALTH UNIT,402 HAILEY ROAD,BERRYVILLE,72616,8704232506,State/County,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,7/1/66, 
